Video Name,Frame Count,Resolution,Task Index,Task Name,Time Taken (minutes),Total Time (minutes)
november_leaves.mp4,136,1920x1080,1,<REGION_TO_SEGMENTATION>,4.220505630970001,4.220505630970001
hot_air_balloons.mp4,464,1920x1080,1,<REGION_TO_SEGMENTATION>,40.46893614133199,40.46893614133199
