Video Name,Frame Count,Resolution,Task Index,Task Name,Time Taken (minutes),Total Time (minutes)
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,1,<OD>,0.5261944532394409,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,2,<CAPTION_TO_PHRASE_GROUNDING>,0.4555786967277527,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,3,<REGION_PROPOSAL>,0.5442129532496135,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,4,<OPEN_VOCABULARY_DETECTION>,0.4457763314247131,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,5,<DETAILED_CAPTION>,0.8654099027315776,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,6,<MORE_DETAILED_CAPTION>,0.8908778707186381,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,7,<OCR_WITH_REGION>,2.0885527690251666,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,8,<OCR>,0.3915158987045288,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,9,<REGION_TO_SEGMENTATION>,1.536703101793925,9.246999446551005
BabyCrawling/v_BabyCrawling_g14_c04.avi,222,320x240,10,<REFERRING_EXPRESSION_SEGMENTATION>,1.5021774689356486,9.246999446551005
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,1,<OD>,0.4015242417653402,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,2,<CAPTION_TO_PHRASE_GROUNDING>,0.32024269104003905,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,3,<REGION_PROPOSAL>,0.3527523040771484,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,4,<OPEN_VOCABULARY_DETECTION>,0.3301363150278727,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,5,<DETAILED_CAPTION>,0.5290368795394897,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,6,<MORE_DETAILED_CAPTION>,0.6999669432640075,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,7,<OCR_WITH_REGION>,0.49026261568069457,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,8,<OCR>,0.2859042763710022,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,9,<REGION_TO_SEGMENTATION>,1.0559961716334025,5.5273116032282505
BabyCrawling/v_BabyCrawling_g01_c01.avi,165,320x240,10,<REFERRING_EXPRESSION_SEGMENTATION>,1.0614891648292542,5.5273116032282505
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,1,<OD>,0.33993297815322876,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,2,<CAPTION_TO_PHRASE_GROUNDING>,0.246457839012146,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,3,<REGION_PROPOSAL>,0.3445615331331889,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,4,<OPEN_VOCABULARY_DETECTION>,0.29695754845937095,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,5,<DETAILED_CAPTION>,0.4427325208981832,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,6,<MORE_DETAILED_CAPTION>,0.6282534440358479,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,7,<OCR_WITH_REGION>,0.30612024466196697,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,8,<OCR>,0.22165530920028687,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,9,<REGION_TO_SEGMENTATION>,2.15243083635966,7.756313101450602
BalanceBeam/v_BalanceBeam_g13_c02.avi,125,320x240,10,<REFERRING_EXPRESSION_SEGMENTATION>,2.7772108475367228,7.756313101450602
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,1,<OD>,0.16407057046890258,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,2,<CAPTION_TO_PHRASE_GROUNDING>,0.15495477517445883,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,3,<REGION_PROPOSAL>,0.16616814136505126,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,4,<OPEN_VOCABULARY_DETECTION>,0.1608544667561849,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,5,<DETAILED_CAPTION>,0.34208476146062217,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,6,<MORE_DETAILED_CAPTION>,0.3929475903511047,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,7,<OCR_WITH_REGION>,0.21550060510635377,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,8,<OCR>,0.14046780268351236,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,9,<REGION_TO_SEGMENTATION>,2.4313703139623004,6.642333046595256
BalanceBeam/v_BalanceBeam_g25_c01.avi,80,320x240,10,<REFERRING_EXPRESSION_SEGMENTATION>,2.4739140192667644,6.642333046595256
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,1,<OD>,0.6826068003972371,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,2,<CAPTION_TO_PHRASE_GROUNDING>,0.2615365982055664,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,3,<REGION_PROPOSAL>,0.8061320225397746,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,4,<OPEN_VOCABULARY_DETECTION>,0.5977890650431316,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,5,<DETAILED_CAPTION>,0.5788996616999308,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,6,<MORE_DETAILED_CAPTION>,0.6145601828893026,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,7,<OCR_WITH_REGION>,0.8073552846908569,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,8,<OCR>,0.58643958568573,14.036831498146055
BalanceBeam/v_BalanceBeam_g21_c01.avi,132,320x240,9,<REGION_TO_SEGMENTATION>,4.539112583796183,14.036831498146055
